Price,Year,Make,Model,Condition,Engine Cylinders,Odometer,Driven Wheels
6500,2007,subaru,forrester,good,4,148980,4wd
15990,2016,chevrolet,cruze limited ltz,good,4,46252,fwd
24989,2006,other,HUMMER H2,good,8,124175,fwd
6999,2012,honda,civic,good,4,120800,fwd
16500,2013,cadillac,xts platinum,good,6,53857,fwd
4300,2004,honda,accord,excellent,4,180000,fwd
36990,2018,gmc,sierra 1500 double cab sle,good,8,23424,4wd
10977,2011,audi,q5,good,4,110574,rwd
23900,2015,ram,1500,good,4,107670,4wd
6000,2013,ford,transit connect,good,4,170000,fwd
18400,2012,ford,f-150,good,4,159936,4wd
5500,2007,honda,accord se,good,4,155000,fwd
23699,2012,chevrolet,silverado,good,4,102212,4wd
2900,2003,other,YAMAHA XVS650/A/C/AC/AT/ATC/V ST,good,4,36737,fwd
0,2017,ram,pickup 2500,good,6,129488,4wd
6900,2015,honda,cbr650,good,4,16402,fwd
0,2015,mercedes-benz,s-class,good,8,78807,4wd
14900,2007,toyota,tacoma double cab sr5,excellent,6,163211,rwd
16495,2008,ford,f-150 supercrew limited,excellent,8,154069,4wd
45900,2017,other,Maserati Levante,good,6,36083,fwd
12995,2008,ford,f150 xl,good,4,93146,fwd
36995,2012,ford,f250 super duty 4x4,good,4,41364,4wd
31995,2017,ford,f350 super duty,good,4,129634,fwd
25995,2015,gmc,sierra 2500hd,good,4,126690,fwd
34995,2015,ford,f250 super duty 4x4,good,4,84526,4wd
31995,2012,ford,f350 super duty,good,4,24692,fwd
34995,2017,ford,f250 sd xlt,good,4,138052,4wd
16995,2008,chevrolet,express 3500,good,4,158114,fwd
12995,2016,chrysler,200,good,4,72754,fwd
27995,2017,nissan,nv2500 hd cargo,good,4,48769,fwd
24995,2012,ford,f250 xl super duty,good,4,52377,fwd
28995,2012,ford,econoline commercial,good,4,93923,fwd
27995,2012,ford,f350 super duty,good,4,45822,fwd
13995,2015,nissan,nv200,good,4,86580,fwd
32995,2012,ford,f250 super duty,good,4,37473,4wd
4995,2005,ford,freestar ses,good,4,121724,fwd
27995,2012,ford,f250 super duty,good,4,26896,fwd
24995,2012,ford,f-250 super duty,good,4,40023,fwd
16600,2014,acura,rdx technology,good,6,100784,fwd
36995,2013,chevrolet,silverado 3500hd,good,4,58056,fwd
36995,2017,chevrolet,silverado 2500hd,good,4,43553,4wd
38995,2012,ford,f-250 super duty,good,4,9205,4wd
11995,2007,chevrolet,tahoe,good,4,170865,4wd
11995,2007,chevrolet,tahoe,good,4,170865,4wd
17995,2017,ram,promaster 1500 cargo van,good,4,147064,fwd
27995,2012,ford,f250 super duty,good,4,47380,fwd
28990,2017,cadillac,cts 2.0 luxury sedan 4d,good,4,20155,fwd
30990,2016,chevrolet,silverado 1500 double,good,6,58116,fwd
12870,2017,kia,forte,good,4,76751,fwd
19940,2016,toyota,sienna,good,6,108249,fwd
19977,2016,bmw,328i,good,4,45218,rwd
18272,2015,nissan,rogue,good,4,71676,4wd
13988,2013,toyota,sienna,good,6,170406,fwd
15000,2013,chevrolet,silverado,excellent,6,75000,rwd
27998,2008,porsche,cayman,good,6,69505,rwd
6900,2014,ford,fusion se,good,4,116000,fwd
5500,2007,acura,mdx,good,4,158000,fwd
3950,2006,ford,ranger,good,4,129269,rwd
33000,1931,ford,other,good,4,2500,fwd
6800,2009,volkswagen,beetle convertible,good,4,70308,rwd
6800,2006,jeep,other,good,6,129646,4wd
8500,2005,ford,excursion limited,good,10,217000,4wd
10500,2010,lincoln,town car,good,8,89900,fwd
16900,2011,ford,f250,good,4,175000,fwd
27900,2014,chevrolet,silverado 3500,good,4,121000,fwd
18800,2013,ford,f250,good,4,186000,fwd
15900,2012,ford,f250,good,4,158000,fwd
7800,2005,honda,accord ex-l,excellent,4,155000,fwd
0,2017,ram,pickup 2500,good,6,129488,4wd
32990,2018,ram,1500 quad cab harvest pickup,good,6,29979,4wd
31990,2017,jeep,wrangler sport s utility 2d,good,6,891,4wd
15990,2017,ford,c-max hybrid se wagon 4d,good,4,48195,fwd
30990,2013,toyota,tacoma double cab,good,6,26474,fwd
21989,2013,lexus,ls 460,good,8,143101,fwd
27990,2014,toyota,tacoma access cab pickup,good,4,17805,fwd
16990,2016,kia,forte koup ex coupe 2d,good,4,17631,fwd
4500,2014,ford,f250 xl,good,4,250000,fwd
0,2018,mercedes-benz,e-class,good,4,34099,rwd
5950,1980,other,triumph spitfire,excellent,4,82000,rwd
45989,2017,cadillac,ats-v sedan,good,6,26886,rwd
35400,2013,ford,f-350,good,4,195857,4wd
32699,2014,toyota,tundra,good,4,132655,4wd
26900,2016,dodge,charger,good,4,62069,rwd
34900,2016,gmc,sierra,good,4,80265,4wd
14000,1991,dodge,other,excellent,6,67000,4wd
37590,2019,ford,f150 supercrew cab xl,good,6,8663,fwd
25990,2019,acura,ilx premium pkg sedan 4d,good,4,5120,fwd
26900,2015,jeep,wrangler,good,4,110309,4wd
11000,2007,honda,ridgeline,good,6,125000,4wd
59900,2019,ford,f-150,good,6,6090,4wd
43500,2017,ram,3500 chassis cab,good,6,75373,4wd
24997,2014,mercedes-benz,m-class,good,8,82553,fwd
6499,2012,nissan,altima,excellent,4,140000,fwd
9850,2015,nissan,altima,excellent,4,88500,fwd
19990,2017,subaru,legacy,good,4,10309,fwd
13763,2013,nissan,maxima s sedan 4d,like new,6,36959,fwd
12895,1991,chevrolet,corvette,good,8,43725,rwd
0,2013,mercedes-benz,m-class,good,6,94809,rwd
9495,2013,toyota,camry,excellent,5,152000,fwd
0,2017,ford,expedition el,good,6,82254,rwd
33590,2014,gmc,sierra 1500 crew cab slt,good,8,57923,fwd
4000,1992,other,1992 Corvette,fair,8,105000,fwd
33990,2011,chevrolet,corvette grand sport,good,8,70976,rwd
33590,2014,toyota,tundra crewmax sr5 pickup,good,4,55251,fwd
27990,2018,nissan,frontier crew cab pro-4x,good,6,37332,4wd
15500,2017,other,2017 IMPALA,like new,6,21000,fwd
21590,2018,toyota,camry hybrid le sedan 4d,good,4,24527,fwd
6900,2012,ford,focus se,excellent,4,151000,fwd
10495,2013,ford,escape sel,excellent,4,109004,fwd
31900,2016,gmc,sierra 3500,good,4,140000,fwd
19800,2012,ford,f250,good,4,132000,fwd
18800,2013,chevrolet,silverado 2500,good,4,160000,fwd
19900,2015,ford,f350,good,4,175000,fwd
31900,2017,chevrolet,silverado 2500,good,4,98000,fwd
71989,other,other,lac Escalade,good,8,15629,4wd
19990,2017,hyundai,sonata plug-in hybrid,good,4,29254,fwd
29990,2016,chevrolet,colorado extended cab,good,6,17302,4wd
21990,2018,buick,regal sportback preferred,good,4,4988,fwd
26590,2017,honda,pilot lx sport utility 4d,good,6,13836,fwd
26989,2013,nissan,titan,good,8,66224,4wd
16897,2018,hyundai,elantra,good,4,71224,fwd
18897,2012,bmw,535i,good,6,105766,rwd
3477,2010,honda,civic lx,good,4,204000,fwd
5477,2008,subaru,impreza 2.5i,excellent,4,138000,fwd
8477,2008,infiniti,g37s coupe,excellent,6,160000,rwd
39500,2019,honda,passport elite,like new,6,9069,4wd
3000,2000,chevrolet,s10 pickup,good,4,178000,rwd
8990,2006,infiniti,m35,good,6,133130,fwd
8990,2006,infiniti,m35,good,6,133130,fwd
26990,2016,toyota,tacoma,good,6,102089,rwd
8950,2014,toyota,corolla,good,4,131681,fwd
7420,2012,kia,forte,good,4,123245,fwd
8970,2008,audi,a4,good,4,97334,4wd
17679,2007,toyota,fj cruiser,good,6,173202,4wd
15997,2007,lexus,ls 460,good,8,126495,rwd
12875,2002,toyota,tacoma,good,6,176966,rwd
12250,2007,toyota,4runner sport,good,4,189000,fwd
13900,2014,nissan,altima,excellent,4,34761,fwd
9300,2010,chrysler,town & country touring,good,6,93809,fwd
3995,2003,chrysler,pt cruiser,excellent,4,142000,fwd
6250,2009,mercedes-benz,clk350,excellent,6,132000,rwd
35495,other,other,Series,good,4,14000,rwd
10400,2006,dodge,dakota laramie quad cab,excellent,8,89200,rwd
17900,2005,jeep,wrangler,excellent,6,117716,4wd
17900,2004,jeep,wrangler,excellent,6,113661,fwd
12900,1999,jeep,wrangler,good,6,178587,4wd
18900,2011,ford,f250,good,4,199000,fwd
17700,2012,ram,2500,good,4,135000,fwd
6995,2011,subaru,outback,good,6,154000,fwd
21900,2013,ford,f250,good,4,184000,fwd
33900,2017,chevrolet,silverado 2500,good,4,97000,fwd
24900,2014,ford,f250,good,4,119000,fwd
1800,2003,honda,accord coupe,good,4,152735,fwd
25000,2017,ram,1500,excellent,6,96000,4wd
15950,2016,other,volkwagen gti,like new,4,65809,fwd
7950,2008,toyota,rav4,good,4,173104,fwd
23950,2015,nissan,370z,excellent,6,65919,rwd
12500,2009,ford,f-150,good,8,194924,rwd
15900,2014,ford,flex,good,6,122769,fwd
19500,2014,ford,mustang,good,8,82283,rwd
9500,2015,volkswagen,passat,good,4,103630,fwd
10450,2008,lexus,ls 460,good,6,186915,rwd
18900,2015,chevrolet,traverse,good,6,72508,fwd
12450,2013,kia,optima sx turbo,like new,4,95730,fwd
11950,2011,infiniti,m37,excellent,6,111385,fwd
18450,2014,ford,mustang gt,like new,8,147903,rwd
11950,2014,ford,focus st,good,4,150710,fwd
4900,2004,mazda,b2300,good,4,207000,fwd
27995,2012,ford,f250 super duty,good,4,47380,fwd
11950,2011,ford,edge sport,excellent,4,154733,fwd
7950,2015,chrysler,200 limited,good,4,153140,fwd
8900,2011,toyota,camry se,excellent,4,164000,fwd
5500,2007,acura,mdx,good,4,158000,fwd
34590,2018,ford,f150 super cab xl pickup 4d,good,6,20856,fwd
15590,2012,acura,tsx sedan 4d,good,4,71123,fwd
27590,2019,chevrolet,camaro lt coupe 2d,good,4,18056,rwd
24590,2017,chevrolet,silverado 1500 regular,good,6,40784,fwd
21990,2017,chrysler,pacifica touring-l,good,6,20941,fwd
31590,2017,jeep,wrangler unlimited sport,good,6,30577,4wd
71989,other,rover,sport,good,6,41865,4wd
22499,2018,volkswagen,tiguan,good,4,24942,fwd
38900,2015,ford,f-250,good,4,175711,4wd
38900,2015,ford,f-250,good,4,175711,4wd
24989,2008,cadillac,xlr,good,8,71637,rwd
10000,1989,gmc,sierra 1500,excellent,8,155778,rwd
1800,1985,chevrolet,c10,fair,8,35000,fwd
64495,2019,ford,f450 super duty regular cab & chassis,excellent,4,16190,fwd
19900,2018,nissan,rogue sv,excellent,4,66300,fwd
58989,2015,tesla,model s,good,4,23906,fwd
18600,2015,toyota,sienna xle,excellent,6,114542,fwd
16935,2018,kia,sportage,good,4,65096,4wd
20447,2018,kia,sorento,good,4,42159,fwd
0,2017,gmc,sierra 1500,good,8,60015,4wd
23500,2016,acura,rdx awd,good,6,71000,4wd
30990,2017,toyota,tundra double cab sr,good,8,41124,fwd
8950,2014,toyota,corolla,good,4,131681,fwd
34500,2012,bmw,x6,good,8,53723,fwd
16306,2017,mazda,mazda3 4-door,good,4,101982,fwd
16868,2017,kia,sedona,good,6,88062,fwd
26990,2017,nissan,titan crew cab sv pickup,good,8,34365,fwd
39590,2020,ford,mustang gt premium coupe 2d,good,8,1419,rwd
8900,2010,honda,accord lx,good,4,134037,fwd
6250,2008,honda,pilot ex-l,excellent,6,150000,fwd
38995,2012,ford,f-250 super duty,good,4,9205,4wd
31990,2016,chevrolet,silverado 1500,good,8,107597,4wd
16590,2015,volkswagen,beetle 1.8t fleet,good,4,39649,fwd
32990,2018,toyota,highlander xle sport,good,6,23971,fwd
18990,2018,mitsubishi,eclipse cross es,good,4,15808,fwd
22590,2018,subaru,impreza 2.0i sport wagon,good,4,17472,fwd
17990,2018,toyota,corolla le sedan 4d,good,4,14277,fwd
16990,2018,chevrolet,trax ls sport utility,good,4,25697,fwd
21990,2017,honda,accord sport se sedan 4d,good,4,33449,fwd
18590,2017,kia,soul ! wagon 4d,good,4,20729,fwd
24990,2018,ford,explorer sport utility 4d,good,4,24652,fwd
23000,1967,chevrolet,c10 truck,good,8,999999,rwd
8999,2014,nissan,sentra sv sedan 4d,like new,4,73262,fwd
23900,2015,chevrolet,silverado 2500,good,4,144000,fwd
10882,2015,other,#NAME?,excellent,4,129000,fwd
11882,2016,other,#NAME?,excellent,4,124021,fwd
26900,2012,chevrolet,silverado 2500,good,4,91000,fwd
19800,2014,ford,f250,good,4,175000,fwd
22900,2015,gmc,sierra 2500,good,4,184000,fwd
7800,2010,cadillac,srx,good,6,96743,fwd
11995,2007,chevrolet,tahoe,good,4,170865,4wd
17995,2017,ram,promaster 1500 cargo van,good,4,147064,fwd
18800,2013,ford,f250,good,4,176000,fwd
10998,2013,nissan,murano,good,4,143392,fwd
25800,2020,jeep,renegade limited sport,like new,4,7900,fwd
4700,1988,honda,crx,like new,4,104266,fwd
8800,2007,lexus,es 350 sedan,like new,6,153000,fwd
8700,2014,ford,focus se flex fuel,like new,4,44000,fwd
8995,2009,dodge,nitro slt,like new,6,83000,fwd
21900,2012,chevrolet,silverado 2500,good,4,104000,fwd
39989,2016,ram,2500,good,8,67277,4wd
23990,2010,chevrolet,camaro,excellent,8,19000,rwd
25900,2013,ford,f250,good,4,135000,fwd
24900,2015,ford,f250,good,4,153000,fwd
12989,2013,cadillac,cts sedan,good,6,73857,rwd
28299,2018,lexus,is,good,4,31608,fwd
16989,2014,gmc,acadia,good,6,82459,fwd
0,2014,toyota,corolla,good,4,131681,fwd
19276,2016,subaru,crosstrek,good,4,122963,4wd
11988,2016,kia,soul,good,4,78642,fwd
17897,2015,lincoln,mkz,good,6,91067,fwd
15950,2011,chevrolet,silverado 1500,good,8,147991,rwd
24699,2018,audi,a4,good,4,67294,fwd
22795,2015,mercedes-benz,c-class,good,4,67870,fwd
80000,2018,other,kenworth t680,excellent,6,395937,fwd
11275,2013,volkswagen,cc,good,4,78436,fwd
27977,2017,toyota,tacoma,good,4,39402,rwd
3600,1997,ford,f150,good,8,206000,fwd
50990,2017,mercedes-benz,s-class,good,8,68643,fwd
5999,2009,acura,tl,good,6,154000,rwd
1000,1973,toyota,other,good,4,999999,fwd
5495,2008,cadillac,dts,good,8,125896,fwd
5795,2007,cadillac,dts,excellent,8,104500,fwd
15500,1971,chevrolet,monte carlo,good,8,60483,fwd
7500,2008,chrysler,aspen,like new,8,191000,rwd
6900,2003,ford,ranger edge 4x4,good,6,230000,4wd
11900,2007,chevrolet,silverado 2500,good,4,198000,fwd
8500,2007,ford,expedition,good,8,196014,4wd
26900,2012,ford,f250,good,4,126000,fwd
27900,2015,chevrolet,silverado 2500,good,4,134000,fwd
30900,2014,ford,f250,good,4,96000,fwd
10900,2002,chevrolet,silverado 2500,good,4,178000,fwd
29000,2019,toyota,tacoma,excellent,6,29500,4wd
17900,2012,ford,f250,good,4,161000,fwd
4477,2006,chevrolet,express 3500 van,good,8,250000,fwd
17900,2011,chevrolet,silverado 2500,good,4,186000,fwd
17500,2010,jeep,wrangler unlimited,good,6,176000,4wd
750,2004,saturn,l300,fair,6,91553,fwd
16977,2015,honda,cr-v,good,4,134543,fwd
30990,2016,chevrolet,colorado crew cab z71,good,4,34940,4wd
19900,2012,ford,f250,good,4,168000,fwd
6500,2011,hyundai,genesis coupe 2.0t,excellent,4,197000,rwd
20900,2010,gmc,sierra 2500,good,4,139000,fwd
62977,2017,chevrolet,corvette,good,8,1006,rwd
10945,2016,chevrolet,cruze limited lt,good,4,80501,fwd
14500,2018,hyundai,elantra sel,good,4,71996,fwd
10500,2007,gmc,yukon,good,8,173000,fwd
13510,2017,ford,fusion hybrid titanium,good,4,110157,fwd
10400,2006,dodge,dakota laramie quad cab,excellent,8,89200,rwd
14989,2014,chevrolet,express cargo van,good,8,204477,rwd
16700,2013,ford,f-150,good,8,180917,4wd
15897,2018,chevrolet,malibu,good,4,65950,fwd
23900,2015,ram,1500,good,4,107663,4wd
6695,2014,dodge,grand caravan,good,6,152000,fwd
23900,2013,ford,f150,good,4,147898,4wd
32900,2015,gmc,yukon xl,good,4,100628,rwd
26900,2016,dodge,charger,good,4,62069,rwd
34900,2013,ford,f-150,good,4,130818,4wd
8900,2009,toyota,highlander suv,excellent,6,186000,fwd
4000,2010,hyundai,elantra,good,4,179076,fwd
11295,2014,chevrolet,sonic,good,4,49019,fwd
20900,2013,ford,f250,good,4,139000,fwd
2000,2005,bmw,x3,fair,6,200000,4wd
18900,2017,fiat,124 spider,excellent,4,16200,rwd
2300,1999,jeep,grand cherokee,good,4,258874,rwd
15156,2016,nissan,rogue,good,4,78000,fwd
14655,2015,toyota,camry,good,4,133131,fwd
8877,2015,nissan,altima,good,4,153034,fwd
15685,2014,subaru,legacy,good,4,76653,4wd
16590,2016,jeep,renegade sport suv 4d,good,4,35835,4wd
36990,2020,dodge,challenger r/t coupe 2d,good,4,4269,rwd
26990,2016,ford,f150 regular cab xl pickup,good,6,14230,fwd
27990,2018,acura,rdx technology pkg sport,good,6,30791,fwd
39990,2019,nissan,370z nismo coupe 2d,good,6,8373,rwd
16590,2014,volkswagen,jetta sportwagen 2.0l,good,4,40364,fwd
26990,2018,bmw,3 series 330i xdrive sedan,good,4,28260,fwd
21590,2017,buick,regal premium ii sedan 4d,good,4,14934,fwd
25500,2015,jaguar,xj,good,6,71114,rwd
11500,2012,other,mazdaspeed3,good,4,79000,fwd
6900,2014,ford,fusion se,good,4,116000,fwd
8500,2010,ford,taurus,good,6,159224,4wd
3900,2006,hyundai,tucson,good,4,261047,fwd
34900,2012,ram,2500,good,6,182868,4wd
5250,1999,toyota,4runner,good,6,335000,4wd
13900,2014,buick,encore,good,4,54486,fwd
8495,2013,kia,optima,good,4,127000,rwd
29900,2015,chevrolet,silverado 3500,good,4,161000,fwd
16900,2008,chevrolet,silverado 3500,good,4,172000,fwd
24900,2015,ford,f250,good,4,143000,fwd
18900,2011,chevrolet,silverado 2500,good,4,171000,fwd
33900,2019,ford,f250,good,4,134000,fwd
20900,2011,chevrolet,silverado 2500,good,4,182000,fwd
30900,2015,ford,f250,good,4,95000,fwd
29900,2019,chevrolet,silverado 2500,good,4,163000,fwd
26900,2012,ford,f250,good,4,80000,fwd
23500,2013,chevrolet,silverado 2500hd,good,8,198433,4wd
39900,2016,ford,super duty f-450 drw chassis cab,good,8,162643,4wd
59900,2017,chevrolet,ss sedan,good,8,3050,rwd
24590,2013,gmc,sierra 1500 extended cab slt,good,8,80318,fwd
18998,2015,acura,tlx,good,4,56476,fwd
8995,2011,nissan,murano sl,excellent,6,113374,fwd
32990,2013,tesla,model s signature,good,4,62588,rwd
11989,2008,bmw,z4,good,6,90935,rwd
29990,2018,volvo,s90 t5 momentum sedan 4d,good,4,13859,fwd
12500,1999,toyota,4runner,excellent,8,172000,rwd
36990,2016,gmc,sierra 2500 hd double cab,good,8,23190,4wd
23590,2017,nissan,frontier king cab sv,good,4,37091,fwd
29989,2015,chevrolet,suburban,good,8,131993,rwd
7499,2011,honda,accord,good,4,167430,fwd
36995,2017,chevrolet,silverado 2500hd,good,4,43553,4wd
10995,2011,nissan,frontier s,good,6,139100,fwd
65989,other,other,ierra 1500,good,6,957,4wd
10500,2009,mercedes-benz,c300 sport,excellent,6,87000,fwd
41000,2014,rover,hse,like new,8,60000,4wd
25590,2017,jeep,grand cherokee laredo sport,good,6,31315,4wd
17990,2013,subaru,xv crosstrek premium,good,4,57371,fwd
24699,2019,volkswagen,jetta,good,4,11478,fwd
10900,2009,nissan,titan,good,8,199912,rwd
8000,2012,kia,soul,excellent,4,132423,fwd
30990,2019,ford,ranger supercrew xl pickup,good,4,1834,fwd
32995,other,other,r XF,good,4,22105,rwd
10500,2011,mercedes-benz,benz e350,good,6,132000,rwd
140000,2015,jeep,renegade,like new,6,49658,fwd
8600,2010,ford,escape,good,4,40500,fwd
4995,2007,toyota,camry,excellent,4,166000,fwd
6499,2012,chevrolet,cruze ls,excellent,4,138000,fwd
27900,2014,chevrolet,silverado 3500hd,good,8,170525,4wd
31590,2019,cadillac,xt4 sport suv 4d,good,4,12102,fwd
21990,2015,mercedes-benz,glk,good,4,90508,fwd
4800,2004,chevrolet,avalanche,good,8,226386,4wd
23000,1947,ford,other,good,4,12334,fwd
17000,1967,chevrolet,c10,good,4,62111,fwd
20900,2013,ford,f250,good,4,127000,fwd
24900,2012,chevrolet,silverado 2500,good,4,143000,fwd
24900,2015,ford,f250,good,4,151000,fwd
22900,2013,chevrolet,silverado 2500,good,4,185000,fwd
10900,2011,ford,expedition,good,8,158371,rwd
78000,2020,cadillac,escalade,like new,4,4300,fwd
9900,2011,bmw,128 i coupe,like new,6,109000,fwd
32250,2019,acura,tlx a-spec,like new,4,20436,fwd
36995,2013,chevrolet,silverado 3500hd,good,4,58056,fwd
3100,2006,volvo,xc90,fair,5,200238,4wd
34590,2016,chevrolet,silverado 1500 double,good,6,29499,4wd
14989,2012,audi,q7,good,6,164360,fwd
3999,2006,acura,tl,good,4,205000,fwd
2999,1994,gmc,sierra 1500,good,6,159000,fwd
2999,2004,ford,f150 xlt,good,4,212000,fwd
10999,2006,ford,f-150,good,4,133000,fwd
39590,2018,toyota,4runner limited sport,good,6,34199,4wd
36990,2015,chevrolet,tahoe lt sport utility,good,8,51677,fwd
25990,2019,ram,1500 classic regular cab,good,6,27709,fwd
25590,2015,gmc,sierra 1500 regular cab,good,6,35290,fwd
2999,2002,ford,taurus se,good,4,180000,fwd
29990,2019,mazda,mx-5 miata grand touring,good,4,5247,rwd
19999,2007,chevrolet,avalanche 4x4,good,4,105000,fwd
5999,2007,bmw,530i,good,4,165000,fwd
6999,2004,bmw,z4,good,4,140000,fwd
4499,2010,chevrolet,impala ltz,good,4,160000,fwd
16989,2012,rover,lr4,good,8,121609,fwd
7500,2012,volkswagen,cc,good,4,110589,fwd
13500,2016,dodge,grand caravan,excellent,6,65000,fwd
14499,2016,nissan,murano,good,4,124543,4wd
6400,2009,buick,enclave,good,4,163783,fwd
18400,2012,ford,f-150,good,4,159936,4wd
19950,1955,chevrolet,bel air,good,8,96867,rwd
35900,2014,rover,other,good,4,94780,fwd
4000,1951,other,1951 Suburban,good,4,25000,fwd
15990,2015,toyota,camry le sedan 4d,good,4,56696,fwd
25495,2017,mercedes-benz,c-class,good,4,42056,fwd
27990,2020,ford,ranger supercab xl pickup,good,4,10688,fwd
13977,2016,chevrolet,impala,good,6,121792,fwd
9930,2011,toyota,sienna,good,6,262907,fwd
5977,2008,nissan,altima,good,4,141085,fwd
6995,2007,toyota,highlander,good,4,251165,fwd
32590,2014,chevrolet,silverado 2500 hd crew,good,4,98015,4wd
12790,1968,volvo,other,good,4,99999,fwd
9000,2006,mazda,miata,excellent,4,70000,rwd
26990,2017,other,Genesis G80,good,6,74668,rwd
22200,2015,dodge,durango sxt,excellent,6,57000,rwd
1500,1998,chevrolet,lumina,fair,4,59696,fwd
7500,2013,fiat,500,excellent,4,72,fwd
9500,2015,kia,soul,excellent,4,84,fwd
12990,2008,ford,f-150,good,8,150075,rwd
18800,2013,ford,f250,good,4,182000,fwd
19800,2013,chevrolet,silverado 2500,good,4,174000,fwd
23900,2016,ford,f250,good,4,157000,fwd
